text,true_label,pred_prob,pred_label,pred_cat
 Tencent revealed the real number of deaths.		,0,0.00047845062,,不确定
" A 9-minute viral video in which a woman claims India has entered stage-3 of COVID-19. She claims that her husband is employed with a major news channel and the information was passed to him by some Dr. Gyani who heads the Indian COVID-19 team and asks people to stock up on food, medicines and baby food for one month. She also cautions people about the Army being deployed to enforce a strict lockdown in the upcoming days.		",0,0.0014347351,,不确定
 People of Italy throwing money on the streets as they felt that the money couldn't save them from COVID-19.		,0,0.0006342899,,不确定
 People of Italy throwing money on the streets because it can't save them from COVID-19.		,0,0.00060456316,,不确定
 Indian Ministry of Home Affairs (MHA) issued an order that sharing a post about coronavirus on social media groups is a punishable offense.		,0,0.0005732506,,不确定
 Eating alkaline foods with a pH level above 8.5 can kill the SARS-CoV-2 virus.		,0,0.00045686576,,不确定
 Coronavirus-positive patients listening to Gurbani Kirtan in a hospital in Italy.		,0,0.0005927285,,不确定
 A message issued from India's ministry of Home Affairs says that posting coronavirus-related messages will be punishable offence.		,0,0.00047436162,,不确定
" The Bombay High Court in Mumbai City has extended the lockdown in the state of Maharashtra till April 30, 2020.		",0,0.00053883257,,不确定
" A girl child who was just born in a village in the state of Rajasthan said immediately after the birth that to contain the coronavirus outbreak in India, every person in the country should apply turmeric paste on the toenail on their right foot. The baby died after saying this.		",0,0.00084029505,,不确定
 The Irish Prime Minister/Taoiseach Leo Varadkar has urged people not to use the Houseparty video messaging app due to security concerns.		,0,0.0006078405,,不确定
" Photo with text saying that before entering lungs coronavirus stays in your throat. If you start drinking and gargling with a lot of hot and sour water, the virus will dissapear.		",0,0.00045665016,,不确定
" Announcement on social media according to which markets in North Macedonia (Ramstore Capitol, Ramstore Center, Tinex Dramski, Tinex Prvomajska) had workers infected with coronavirus. Citizens are also urged to avoid these markets.		",0,0.0006667279,,不确定
 Lidl supermarkets are offering 250 euros worth of food due to the new coronavirus pandemic.		,0,0.00093896117,,不确定
 Usefulness of homemade chlorine wipes.		,0,0.0004629252,,不确定
 Sanitary protection supplies being retained by La Paz Hospital in Madrid.		,0,0.00051880104,,不确定
 A message that claimed an electric company in Spain was offering 25% discount to its customers for the coronavirus.		,0,0.0006752358,,不确定
 An email from Caixabank asking people to change data related to their account.		,0,0.0004866919,,不确定
 Image of a 24-year-old doctor who died from the coronavirus.		,0,0.0004663958,,不确定
 A photo of the vice president of Spain in the hospital allegedly visiting his father sickened by the coronavirus.		,0,0.000474639,,不确定
" A tweet that stated that the former mayor of Madrid, Manuela Carmena, received a respirator at her home when she was ill with COVID-19.		",0,0.00051929156,,不确定
" An image shows Muslims queueing to get into a mosque, standing closer than two metres apart, after the lockdown was announced.		",0,0.00047711463,,不确定
" Social media posts shared thousands of times advocate 10 methods to prevent a novel coronavirus infection, citing recommendations allegedly stemming from autopsies on COVID-19 victims, including in China, where the virus first emerged.		",0,0.0005944772,,不确定
" Posts on social media claim there is a US patent for the novel coronavirus and a European patent for a vaccine, citing specific patent numbers.		",0,0.0004917868,,不确定
 Lemon juice and bicarbonate mixture prevents and cures COVID-19 in Israel.		,0,0.0005894484,,不确定
 Video tries to show coronavirus is fake and not dangerous.		,0,0.0005125295,,不确定
 Says there's an 800 number you can call to track the status of your stimulus check.		,0,0.0004668475,,不确定
" If you ask Amazon's Alexa about the origin of the coronavirus pandemic, it says ""the government planned"" it.		",0,0.0004596343,,不确定
 COVID-19 is no more harmful than the common cold.		,0,0.0006848626,,不确定
 Christine Lagarde admits that something must be done about old people living for too long.		,0,0.00057642354,,不确定
 People sneezing purposefully to spread coronavirus at Hazrat Nizamuddin mosque in Delhi.		,0,0.00053534703,,不确定
 Italians bidding goodbye to the world because of coronavirus.		,0,0.00051137625,,不确定
 A group of Muslim boys licking utensils to spread coronavirus.		,0,0.00046570954,,不确定
 Muslims intentionally licking the cutlery and plates to spread COVID-19.		,0,0.00049989345,,不确定
 People in Italy have thrown all of their money on the roads outside saying that this money is useless to save them from death.		,0,0.00055737444,,不确定
 Cuba sent 200.000 doctors across the world to help nations fighting against the COVID-19 pandemic.		,0,0.0004590127,,不确定
 Images of money thrown on streets by helpless Italians.		,0,0.000503904,,不确定
 Shopping malls crowded in Italy during the pandemic.		,0,0.00048583074,,不确定
 Indian Home Secretary warning against those who post about coronavirus on Whatsapp will be prosecuted except for government agencies.		,0,0.00055778923,,不确定
 Over 500 years of Adhan (The Islamic Call to Prayer) ban lifted in Spain amid coronavirus.		,0,0.00096015946,,不确定
 Indian State of Kerala's government is paying news channels to telecast CM's interview.		,0,0.0004819994,,不确定
 Actor Vijay donated 3 billion (300 crore) rupees for coronavirus relief.		,0,0.00046769995,,不确定
 Government of an Indian state Madhya Pradesh ordered shoot-at-sight to enforce lockdown.		,0,0.0005469704,,不确定
" An image of a doctor goes viral with the claim that Dr. Usman Riyaz died while treating coronavirus patients in Delhi, India.		",0,0.00050974515,,不确定
 People in Italy are throwing money on the road because they are saddened by the fact that all the money in the world could not save their dear ones.		,0,0.0005588888,,不确定
" UK, USA have asked Indian Prime Minister Narendra Modi to lead a task force to tackle coronavirus.		",0,0.0006477711,,不确定
" Bill Gates wrote a letter that says coronavirus has a ""spiritual purpose"" and is ""a great corrector"".		",0,0.0005722783,,不确定
" Army deployed in Telangana, India, amid the COVID-19 outbreak.		",0,0.00086467,,不确定
 Video of dead bodies being piled up in Italy due to COVID-19.		,0,0.00045424432,,不确定
 Indian Ministry of Home Affairs (MHA) issued an order that sharing post about coronavirus on social media groups is a punishable offense.		,0,0.00057477126,,不确定
 Inhaling hot water steam can kill coronavirus.		,0,0.00045195888,,不确定
 Inhaling hot water steam can kill coronavirus.		,0,0.00045195888,,不确定
 Muslims in India are licking utensils to spread the coronavirus.		,0,0.00047217798,,不确定
" In Spain, police officials are beating up citizens to enforce lockdown.		",0,0.0005316812,,不确定
 Doctors in Italy have warned people to take off their shoes before entering a home as coronavirus can be carried on shoes		,0,0.0005766424,,不确定
" A strict ban on the selling, purchasing and consumption of alcohol is to come into effect in Ireland under the new emergency health legislation as part of the ongoing effort to fight coronavirus		",0,0.0010308794,,不确定
" For every click on the Italian song Rinascer?ý rinascerai, YouTube donates money to a hospital in Bergamo.		",0,0.0006379249,,不确定
" By e-mail sent to major newsrooms, the Portuguese government announces cancelation of projects at airports, due to the financial restrictions caused by the impact of coronavirus.		",0,0.000608077,,不确定
 Turning a severe person with coronavirus upside down can help them survive.		,0,0.0005328669,,不确定
" The father of Pablo Iglesias, vice president of Spain, is hospitalized at the Clinical Hospital of Salamanca.		",0,0.0004572406,,不确定
 A message that offers food assistance to people at risk of social exclusion in Spain.		,0,0.0007569419,,不确定
 A message warning of home thefts in Spain during quarantine by delivering subpoenas.		,0,0.0005601016,,不确定
" The former mayor of Madrid, Manuela Carmena, has received a respirator at home in order to avoid ""going to a public hospital"".		",0,0.0005826745,,不确定
 Five helicopters are going to spray the air with disinfectant overnight in order to combat the new coronavirus		,0,0.0005368752,,不确定
 Coronavirus does not cause a runny nose; is killed by temperatures above 26 degrees; causes lung fibrosis within days of infection; can be diagnosed by holding your breath for 10 seconds; and can be cured in the early stages by drinking plenty of water.		,0,0.00053053343,,不确定
" The coronavirus has been ""released"" by China [...] it was purposely propagated by the Chinese themselves.		",0,0.0006600673,,不确定
 A series of statements by Joe Biden claiming he called for action before he did		,0,0.00047881345,,不确定
 Governors across the U.S. are announcing that the current school year will be repeated due to coronavirus school closings.		,0,0.00052288995,,不确定
" Facebook posts shared thousands of times feature a video of U.S. officials talking to reporters, with captions claiming they are announcing the arrest of a Chinese scientist.		",0,0.0008952451,,不确定
 NYT invented the video of a doctor fighting coronavirus in hospital.		,0,0.0004726312,,不确定
" ""Now, they're doing tests on airlines?  very strong tests?  for getting on, getting off. They're doing tests on trains?  getting on, getting off.""		",0,0.00051221147,,不确定
 Thousands of Facebook users in the United States are sharing 1-800 numbers that are supposed to help track stimulus payments promised by the federal government under a novel coronavirus economic aid package.		,0,0.00045757997,,不确定
