text,true_label,pred_prob,pred_label
" This video shows dead coronavirus victims amassed in the Bergamo (or Brescia) hospital.		",0,0.000404004,0
" Migrants traveling to their homes from Mumbai during lockdown.		",0,0.000404089,0
" Migrants traveling to their homes from Mumbai during lockdown.		",0,0.000404089,0
" You should take high doses of Vitamin D against COVID-19; children don't get sick because they lack the receptors for the virus to bond; the coronavirus is an unnatural mutation; it is not susceptible to temperatures, which is why infections will not sink in summer; the oldest patients will not be treated and left to die; 5G harms the immune system.		",0,0.000404185,0
"Twitter co-founder Jack Dorsey pledges $1 billion towards #Covid_19 relief fund

 https://www.ndtv.com/world-news/twitter-co-founder-jack-dorsey-pledges-1-billion-towards-covid-19-relief-fund-2207948  pic.twitter.com/tzAeKFDX7h",1,0.00040425,0
" The government of Spain is going to declare a state of emergency.		",0,0.000404297,0
" Video of Al-Aqsa mosque after Israel allows photography inside it.		",0,0.000404452,0
" Police beating common people during lockdown in India.		",0,0.000404467,0
" Spanish state courier agency asks you to pay 1.5 euros to disinfect your packages.		",0,0.000404628,0
" The video shows the dead bodies of patients of COVID-19 dumped into the sea.		",0,0.000404792,0
" Says truck drivers are being turned away from fast-food restaurants during the COVID-19 pandemic.		",0,0.000404904,0
"Watch | ""Those who are in direct touch with COVID patient or have comorbidity should be tested first"": Dr Ajoy Kumar, Spokesperson, AAP

#CoronavirusPandemic pic.twitter.com/FDVSreUtzI",1,0.000405048,0
"25 of Maharashtra family with #Covid_19 lived in congested set up: Report
 https://www.ndtv.com/india-news/coronavirus-25-of-maharashtra-family-with-covid-19-lived-in-congested-set-up-report-2202827  pic.twitter.com/b2wDYvAmmH",1,0.000405062,0
EU wants to buy COVID-19 vaccines up front - unless they're made in America  https://reut.rs/2YoBU6d  pic.twitter.com/mEZqzsiLzd,1,0.000405071,0
" Italian people are throwing their money, now useless because of COVID-19, in the street.		",0,0.000405158,0
"""No Meals, Frequent Deep Cleaning"": IndiGo's Plans Post COVID-19 Lockdown  https://www.ndtv.com/india-news/coronavirus-lockdown-no-meals-frequent-deep-cleaning-indigos-plans-post-covid-19-lockdown-2209439  #NDTVNewsBeeps pic.twitter.com/PsgzeMz2uH",1,0.000405352,0
" Spanish authorities are not arresting people who attend mass.		",0,0.000405566,0
" A picture of a newspaper article which states that ""when the only person inside a car is the driver, he should sit in the front seat, in front of the steering wheel"". This would allegedly be a quote from an Italian law decree aimed at fighting coronavirus.		",0,0.000405582,0
" ""Everyone is only dying of coronavirus now.""		",0,0.000405589,0
" Viral post along with a pictures claims civilian thrashing a policeman during lockdown.		",0,0.000405651,0
" Coronavirus can be spread between people and animals.		",0,0.000405856,0
" Post says no one has died from the coronavirus in the United States.		",0,0.000405926,0
" Indian PM Modi announced a lockdown extension until 5/4/20 in India.		",0,0.000405946,0
" A post says that, on 3/22/20, 793 people died in Italy and included 232 kids.		",0,0.00040595,0
Opinion: The covid-19 crisis is going to get much worse when it hits rural areas  https://wapo.st/2xajVH0 ,1,0.000405987,0
" The government has mandated by decree a salary cut for high public officials.		",0,0.000406126,0
Government should impose #COVID cess on ultra-rich: HD Kumaraswamy  https://www.ndtv.com/india-news/government-should-lower-cost-of-living-impose-covid-cess-on-ultra-rich-says-hd-kumaraswamy-2218877  pic.twitter.com/1inF0JtlZY,1,0.000406151,0
" There is a new case of COVID-19 in Saced¢n (Spain).		",0,0.000406314,0
"""We could get wiped out"": American Indians have the highest rates of diseases that make covid-19 more lethal  https://wapo.st/34827bQ ",1,0.000406583,0
" A video showing a Muslim woman misbehaving with doctors in India.		",0,0.000406614,0
" If your nose is running you don't have COVID-19. The virus dies at 27 degrees celsius, thererfore you should drink hot water or tea. The most common way to get infected is to touch surfaces. Every normal mask can filter the virus because it is very big.		",0,0.000406673,0
" A video recorded at an empty Holbk Hospital shows that the coronavirus is a conspiracy because there are no COVID-19 patients.		",0,0.00040677,0
" A video recorded at an empty Holbk Hospital shows that the coronavirus is a conspiracy because there are no COVID-19 patients.		",0,0.00040677,0
" This wagon bears the inscription COVID-19.		",0,0.000406813,0
" You can monitor yourself for COVID-19 with a breath test.		",0,0.000406874,0
" India announced holidays for four states.		",0,0.000406903,0
" A video from a British broadcaster shows Italian coronavirus victims got taken down.		",0,0.000406943,0
Perspective: The forgotten president who can offer us guidance as we fight covid-19  https://wapo.st/2L0u9gz ,1,0.000406984,0
"We're not sleeping well, our hands are dry from too much sanitizer, and our brains are foggy from reading too much about covid-19. Take a step back and pay attention to your mental and physical needs during this time.

A guide to taking care of yourself.  https://wapo.st/3d2p1V6 ",1,0.000407012,0
"Five states, D.C. order all schools closed in effort to prevent spread of covid-19  https://wapo.st/2TLaWoq ",1,0.000407066,0
" Post says ""sanitizer will do nothing for the coronavirus.""		",0,0.000407088,0
" Trump's claims about how quickly WHO acted to announce human-to-human transmission		",0,0.00040718,0
" The viral video claims mass graves are in Italy.		",0,0.000407227,0
" ""Wisconsin is the only state where all Republicans voted against protecting its citizens.""		",0,0.000407236,0
 A headline about the closure of the airport in Skopje,0,0.000407248,0
" Social activist Trupti Desai was caught illegally buying liquor during the lockdown and was detained by the police.		",0,0.00040725,0
" Claim that scientists from John Hopkins University say that one can protect oneself against the new coronavirus with warm water and Listerine.		",0,0.000407273,0
" Years ago, there was a hand sanitizer active against Sars-Cov-2.		",0,0.000407299,0
"Opinion: A plea from rural America: Urban covid-19 refugees, please stay home  https://wapo.st/2WQB9DK ",1,0.000407303,0
"""Can't claim VIP status, avoid COVID-19 test"": West Bengal Chief Minister Mamata Banerjee slams teen  https://www.ndtv.com/india-news/can-t-claim-vip-status-avoid-covid-19-test-mamata-banerjee-slams-teen-2196871 
#COVID19 #CoronavirusOutbreak pic.twitter.com/B3XOP1QevN",1,0.000407352,0
" People knew about coronavirus for years, but this information was hidden from ordinary people. The authorities just waited for the right time to launch the virus.		",0,0.00040748,0
" Russia has allegedly unleashed over 500 lions in order to ensure that people stay inside their houses.		",0,0.000407487,0
" America ""admits its sins"" and declares repentance after the spread of COVID-19.		",0,0.000407554,0
" People older than 60 are not given medical help in Italy anymore.		",0,0.000407682,0
"#Podcast | This episode comes at a critical juncture when we are still pondering ways in which the #lockdown can be lifted in a calibrated manner as the battle to contain the spread of #COVID-19 in India continues.
In conversation with Dr. Gautam Menon

 https://trib.al/e2IXmdw ",1,0.000407804,0
" Drinking water every 15 minutes will protect you from getting coronavirus.		",0,0.000407947,0
" Indian Daily Reports That Wife Of A Positive Patient Ran Away, did not comply with the authorities and tested positive.		",0,0.000407978,0
" ""This lady here applied sanitizer to her hands/forearms and went to the kitchen to cook. The moment she turned on the gas stove, her hands caught fire due to the alcohol contained in the sanitizer.""		",0,0.000408069,0
"Social media is already filling up with misinformation about a Covid-19 vaccine, months or years before one even exists. ""The anti-vaxxers have been practicing for this, writes @kevinroose. ""And I'm worried that they will be unusually effective. https://nyti.ms/360296C ",1,0.00040807,0
" A video of a Muslim march in Valencia, Spain allegedly recorded during the confinement by the coronavirus.		",0,0.000408112,0
" Journalist claims a coronavirus patient was murdered.		",0,0.000408226,0
" During the pandemic, Macedonian citizens will have no bread.		",0,0.000408591,0
" American fast-food chain Hardee's is advising truckers to walk up to drive-thrus during coronavirus pandemic.		",0,0.00040867,0
" This photo shows a pregnant woman suffering from coronavirus		",0,0.000408699,0
" Video shows fishes washed up to the Indian shores during the lockdown.		",0,0.000408815,0
" Soap and hand sanitizer can be used to kill coronavirus in the body.		",0,0.000409091,0
" The electromagnetic waves of 5G penetrate the cells and weaken the immune system.		",0,0.000409121,0
" Someone living in Cercerda (Galicia, Spain) died under ""strange circumstances"".		",0,0.000409211,0
" Coronavirus can be spread through fruits and vegetables.		",0,0.000409232,0
" There has been a pandemic every 100 years		",0,0.000409252,0
" We can neutralise the new coronavirus SARS-CoV-2 by exposing ourselves to the sun and drinking hot beverages. The use of a mask is not effective and the virus itself is a threat to our life only if we are part of a high risk group.		",0,0.000409362,0
"Read more about how it actually feels to have Covid-19, from people who've had it.  https://nyti.ms/2LiWLSB ",1,0.000409435,0
" A viral post claiming there is a French state scandal about chloroquine, with 20 different claims.		",0,0.000409453,0
" Saddam Hussein explaining what is coronavirus about.		",0,0.000409588,0
" Saddam Hussein explaining what is coronavirus about.		",0,0.000409588,0
" Coronavirus infections are linked to a lack of Vitamin D.		",0,0.000409684,0
" A post says that the flu vaccine increases the risk of being infected with COVID-19.		",0,0.000409694,0
" A post says that the flu vaccine increases the risk of being infected with COVID-19.		",0,0.000409694,0
" A picture, allegedly published by the press agency Adnkronos, shows a passenger car with the inscription",0,0.00040975,0
" A picture, allegedly published by the press agency Adnkronos, shows a passenger car with the inscription",0,0.00040975,0
" There is a link between Covid-19 and the Kawasaki disease.		",0,0.000409754,0
" This is an image of a suspected coronavirus vaccine causing COVID-19.		",0,0.000409999,0
"The US has reported more than double the Covid-19 cases that India has over the past 24 hours.
#US #CoronavirusIndia #DIU
#Coronavirus live updates  https://bit.ly/31v1eKY  pic.twitter.com/I32FFIuhLE",1,0.00041,0
" ""Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church.""		",0,0.000410026,0
" Video showing a overcrowded Sharmik trains operated by the government of India for the travel of stranded migrant labourers during the current lockdown.		",0,0.00041003,0
" Trump claims Speaker Nancy Pelosi deleted a tweet about her visit to Chinatown in February		",0,0.000410201,0
" Mosques allowed to stay open in the US during the coronavirus epidemic while churches are forced to close.		",0,0.000410245,0
" Walmart is adopting a staggered schedule due to the coronavirus.		",0,0.000410281,0
