text,true_label,pred_prob,pred_label,pred_cat
 Taking chlorine dioxide helps fight coronavirus.		,0,5.1880643e-06,,不确定
" A message that states that ""An asymptomatic person is a HEALTHY person. He is someone who has a virus but his body developed antibodies. This is called"" attenuated virus "", which means that he dominated the virus thanks to his healthy lifestyle habits. This person does not spread the virus, but communicates antibodies to the rest of the people and generates herd immunity.		",0,7.800408e-06,,不确定
" A WhatsApp message that states that COVID-19 means ""Certificate of identification of vaccination with artificial intelligence""; which is intended through the disease to carry out an international plan for the control and reduction of populations.		",0,6.050009e-06,,不确定
" A Colorado bill is ""removing exemptions"" for parents who don't want to vaccinate their children in order to attend school.		",0,6.1513033e-06,,不确定
 DPS (Delhi Public School) is selling masks with its logo printed on it to students for Rs.400 each.		,0,1.37824e-05,,不确定
" An article stating that utility bills will be increased with a ""Covid tax"" aimed at helping people in need in Italy.		",0,5.032533e-06,,不确定
" A picture claiming that, starting from September, teachers will have to call an ambulance if a student has a fever at school.		",0,5.029146e-06,,不确定
" A picture claiming that, starting from September, teachers will have to call an ambulance if a student has a fever at school.		",0,5.029146e-06,,不确定
" A picture claiming that, starting from September, teachers will have to call an ambulance if a student has a fever at school.		",0,5.029146e-06,,不确定
" A message accompanied by a photo of a poster from the Government delegation in Navarra, Spain, stating ""international vaccination center"". According to the message that is circulating, ""these 'International Vaccination' posters are beginning to be placed in government delegations, it will be the protocol of the new normal"" after the quarantine of the coronavirus. It also says that the virus ""was only an excuse to get us a mRNA (genetic software) vaccine synchronized to a digital identity.""		",0,6.3172365e-06,,不确定
" CNBC reported that ""Coronavirus patients without symptoms aren't driving the spread of the virus"" based on remarks by a WHO official at a press briefing on 8 June 2020.		",0,7.047073e-06,,不确定
" Asymptomatic people are very rarely contagious, said the WHO.		",0,5.163523e-06,,不确定
 The WHO changed its mind about masks and now says that they can increase the risk of infection.		,0,4.625395e-06,,不确定
 The WHO changed its mind about masks and now says that they can increase the risk of infection.		,0,4.625395e-06,,不确定
" Existence of a vaccination summit may be a sign that vaccination will become mandatory in ""third world countries"". Coronavirus vaccine will be tested on African population and then on the white population in third world countries in a mandatory order.		",0,8.818583e-06,,不确定
" Existence of a vaccination summit may be a sign that vaccination will become mandatory in ""third world countries"". Coronavirus vaccine will be tested on African population and then on the white population in third world countries in a mandatory order.		",0,8.818583e-06,,不确定
" Spiritual leader cuts off tongue of a young girl as an act of sacrifice to ward off COVID in Banda, Uttar Pradesh, India.		",0,4.992446e-06,,不确定
 The image shows COVID-19 patients and the state of coronavirus isolation ward in Pakistan.		,0,5.156624e-06,,不确定
 A TV news screenshot says the home ministry of India has indicated that the country will be under lockdown after 15 June.		,0,5.570827e-06,,不确定
 Image of patients lying on rope-beds out in the open in a COVID-19 isolation ward in Pakistan.		,0,5.1806783e-06,,不确定
 Brahmins (a Higher Indian Caste) chopped off a girl's tongue as an offering to God to prevent COVID-19 infection.		,0,5.100904e-06,,不确定
" People who arrived at Tirur, Kerala (India) from Mumbai in train, escaped from the sight of the authorities to avoid quarantine.		",0,5.2147566e-06,,不确定
 The image shows COVID-19 patients and the state of coronavirus isolation ward in Pakistan.		,0,5.156624e-06,,不确定
" Prominant National news channel (Zee News) newscard stating Lockdown will be extended again from June 15th, 2020.		",0,5.4715197e-06,,不确定
 A TV news screenshot says the home ministry of India has indicated that the country will be under lockdown after 15 June.		,0,5.570827e-06,,不确定
" A police officer in Bhagalpur Jail, India contracted coronavirus.		",0,4.910754e-06,,不确定
 Irish Prime Minister Leo Varadkar is going to the Supreme Court to make the coronavirus vaccine mandatory for all people living in Ireland.		,0,6.0823245e-06,,不确定
" Claims from Spanish singer Miguel Bos on the Bill and Melinda Gates foundation, that he made last Tuesday, June 9 through a Twitter thread on his personal account.		",0,5.51881e-06,,不确定
 WHO states new coronavirus does not spread via the asymptomatic carriers.		,0,5.357776e-06,,不确定
" A Facebook post shared more than 25,000 times says face masks should only be worn by medical professionals or people who have become ill during the coronavirus pandemic.		",0,4.5012343e-06,,不确定
" A Facebook post shared more than 25,000 times says face masks should only be worn by medical professionals or people who have become ill during the coronavirus pandemic.		",0,4.5012343e-06,,不确定
" ""The CDC just confirmed a 0.2% death-rate for COVID19.""		",0,4.868265e-06,,不确定
" ""Corona Virus claims a black belt. Chuck Norris, Dead at 80.""		",0,5.856661e-06,,不确定
 The list shows the medicines issued by a doctor in Gangaram (India) hospital to alleviate coronavirus symptoms.		,0,4.641842e-06,,不确定
 A photograph shows a baby breastfeeding on her dead mother who lost her life due to food scarcity during the lockdown.		,0,4.539351e-06,,不确定
 Delhi public school selling face mask to students.		,0,5.733752e-06,,不确定
 A graphic of Zee News TV channels claims that the Home Ministry of India has hinted at a complete lockdown in the country after 15 June. Railway and airway will come to a halt.		,0,8.241948e-06,,不确定
 The list shows the medicines issued by a doctor in Gangaram (India) hospital to alleviate coronavirus symptoms.		,0,4.641842e-06,,不确定
 A photograph shows a baby breastfeeding on her dead mother who lost her life due to food scarcity during the lockdown.		,0,4.539351e-06,,不确定
 Fewer than 100 people have died from COVID-19 in Ireland.		,0,4.522939e-06,,不确定
 Fewer than 100 people have died from COVID-19 in Ireland.		,0,4.522939e-06,,不确定
 The text claims that there are 9 newly infected with coronavirus in Bitola.		,0,4.9134846e-06,,不确定
" A Facebook post that says that masks incubate cancer and that the risks of using them are hypoxia (lack of oxygen in the body) and hypercapnia (excess carbon dioxide), which could ""cause poisoning in the flow blood, as well as physical and mental disorders.""		",0,5.8461587e-06,,不确定
" A doctor at the SGRH hospital in New Delhi, India prescribed hydroxychloroquine tablet to prevent COVID-19 infection.		",0,7.716357e-06,,不确定
 Facebook is using your pictures and posts in lawsuits against it amid COVID-19 pandemic.		,0,4.7863127e-06,,不确定
" A picture showing Copacabana beach, in Brazil, full of crosses which make it look like a graveyard.		",0,4.796077e-06,,不确定
 Maharashtra (India)'s CM Uddhav Thackeray announced reimplementation of lockdown.		,0,5.475414e-06,,不确定
 Patients dancing in NSCI Quarantine center in Mumbai.		,0,5.439928e-06,,不确定
" ""George Floyd's 'murder' filmed before COVID-19.""		",0,5.474793e-06,,不确定
" ""Six months before the COVID 'plandemic,' Bill Gates had negotiated a $100 billion contact tracing deal with (the) Democratic congressman sponsor of bill.""		",0,8.477825e-06,,不确定
" ""FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them.""		",0,4.5589777e-06,,不确定
" According to a statement appearing to be coming from WHO ""There is no pandemic. The epidemic does not exist. No vaccine is needed. Healthy people do not need gloves, face masks and other protective equipment. There was no need for a lockdown and a curfew as well as the so-called contact tracing. The virus cannot survive on surfaces - such an isolation was only the demand of governments. Each and every organisation, fitness clubs, theatres, restaurants, cafes and bars can work at full capacity.""		",0,7.4920144e-06,,不确定
" A newspaper article stating that the Italian newspaper ""Il Fatto Quotidiano"" illicitly benefited from public fundings linked to COVID-19.		",0,6.34146e-06,,不确定
" A Twitter post titled ""Sakam da kazam""",0,4.7127915e-06,,不确定
" The Hague Tribunal has accepted a complaint against Spanish Prime Minister Pedro Sanchez for ""genocide"".		",0,5.470059e-06,,不确定
 Eating alkaline foods with high pH eliminates the coronavirus or prevents its spread.		,0,5.751803e-06,,不确定
 The vaccine is not the final solution against the novel coronavirus.		,0,5.1158895e-06,,不确定
" News stories referencing the number ""322"" and COVID-19 are proof cases tolls are being ""synchronized"".		",0,5.2218684e-06,,不确定
" ""In a very real sense, (Oklahoma has) flattened the curve. ... The number of cases in Oklahoma?  it's declined precipitously.""		",0,5.113963e-06,,不确定
" ""In a very real sense, (Oklahoma has) flattened the curve. ... The number of cases in Oklahoma?  it's declined precipitously.""		",0,5.113963e-06,,不确定
 The Chinese authorities dumped dead bodies in the sea. These bodies were of patients who had died of coronavirus. The bodies are now washing up on the Hong Kong and Taiwan coasts.		,0,7.841063e-06,,不确定
 Facebook is using your pictures and posts in lawsuits against the company amid the COVID-19 pandemic.		,0,4.7431454e-06,,不确定
 ICMR study claims COVID-19 cases to peak in mid November causing paucity of ICUs and Ventilators.		,0,5.7558364e-06,,不确定
" A picture of the Italian Prime Minister Giuseppe Conte, allegedly taken at the ""Stati Generali"" conference organized in Rome during the Covid-19 pandemic. In the picture Conte is speaking closely with other people, none of whom is wearing protective masks.		",0,6.616612e-06,,不确定
" An alleged alert issued by the WHO due to an infectious outbreak in India due to a virus called Nipah that would be ""more deadly than COVID"" as published by some Spanish media.		",0,6.2018967e-06,,不确定
