text,true_label,pred_prob,pred_label,pred_cat
 Tencent revealed the real number of deaths.		,0,4.167809e-06,0.0,假新闻
 Trump claims Speaker Nancy Pelosi deleted a tweet about her visit to Chinatown in February		,0,4.102012e-06,0.0,假新闻
 This video shows a riot in the United States triggered by the oil price collapse.		,0,4.472766e-06,0.0,假新闻
 The Spanish government is authorizing military airplanes to spray cities with a substance that will help neutralize the new coronavirus.		,0,4.3782015e-06,0.0,假新闻
 A woman attempting to spread coronavirus in Delhi's Super store.		,0,4.2118413e-06,0.0,假新闻
" Video of a burqa-clad Muslim woman being denied a food kit distributed to help people during the current crisis in India due to COVID-19, for being a Muslim.		",0,4.458384e-06,0.0,假新闻
 A muslim boy named Rizwan was beaten to death by Uttar Pradesh Police for violating lockdown.		,0,4.4942212e-06,0.0,假新闻
 An American CEO draw a map to praise the Indian government's COVID-19 response.		,0,4.3566056e-06,0.0,假新闻
 This picture shows a mass grave that has been built in Milan to bury people that have died from COVID-19.		,0,4.4274025e-06,0.0,假新闻
" The article claims that one of the symptoms of some of the patients with coronavirus is skin manifestations, i.e. lesions on the feet, which look like measles.		",0,3.995157e-06,0.0,假新闻
" A WhatsApp audio allegedly from a judge of Tarragona, Spain that claims that cops can't fine you for going to the street during the lockdown		",0,4.1837625e-06,0.0,假新闻
" A video of a Muslim march in Valencia, Spain allegedly recorded during the confinement by the coronavirus.		",0,4.0811206e-06,0.0,假新闻
 The Spanish Government asked the army to spray populations with chemicals from military aircrafts to stop the coronavirus.		,0,4.3708465e-06,0.0,假新闻
" Wisconsin is ""clearly seeing a decline in COVID infections"".		",0,4.1935527e-06,0.0,假新闻
 A video showing two journalists talking at a White House briefing is the proof a vaccine exist.		,0,4.401587e-06,0.0,假新闻
" Riots in the American streets, after the collapse of the American economy due to the Covid-19 pandemic.		",0,4.2968622e-06,0.0,假新闻
 Physical exercise reduces the infection risk by 50%.		,0,4.3013397e-06,0.0,假新闻
" A Facebook post claims nicotine help to prevent COVID-19, this is why smokers don't get infected.		",0,4.2808333e-06,0.0,假新闻
 Wearing a mask is dangerous for little childen; there is the risk of a breathing standstill because they can't regulate how many CO2 they inhale.		,0,4.2835327e-06,0.0,假新闻
 The citizens can deny mandatory vaccination if they ask a specific set of questions to their doctor. Also every vaccine contains MRC-5 cells from aborted fetuses.		,0,4.25242e-06,0.0,假新闻
 You should wear the colored side of the mask on the outside when you are sick and the white side on the outside when you are healthy.		,0,3.9148176e-06,0.0,假新闻
" Video of a burqa-clad Muslim woman being denied a food kit distributed to help people during the current crisis in India due to COVID-19, for being a Muslim.		",0,4.458384e-06,0.0,假新闻
" This video shows fishes overflowing out of the water in Goa, India because the fishery business has been halted due to the lockdown.		",0,3.935488e-06,0.0,假新闻
 Video of Muslim leader being accidentally shot dead during a celebratory firing after he recovered from COVID-19 in Pakistan.		,0,4.1114818e-06,0.0,假新闻
 A video of hot mic comments between a Fox News reporter and a New York Times photographer reveals that COVID-19 is a hoax and proves that there is a secret vaccine.		,0,4.309806e-06,0.0,假新闻
" If you paid rent in March or April in the United States, ""they got to give"" you your money back.		",0,4.2181364e-06,0.0,假新闻
 The opening ceremony of the London 2012 Olympics announced that the new coronavirus was coming.		,0,4.210026e-06,0.0,假新闻
 This viral photo is the photo of COVID-19 infected person's throat.		,0,4.3541386e-06,0.0,假新闻
 This photo shows a pregnant woman suffering from coronavirus		,0,4.08699e-06,0.0,假新闻
 Drinking hot water ou tea kills the new coronavirus because it cannot resist heat.		,0,4.4108906e-06,0.0,假新闻
" A WhatsApp chain that says the Red Cross is offering 500 euro bonuses ""for the whole family"" in the midst of the coronavirus crisis.		",0,4.2854936e-06,0.0,假新闻
 Hot weather will stop the COVID-19 pandemic.		,0,4.389682e-06,0.0,假新闻
" ""Trump and McConnell are blocking stimulus checks for Americans married to immigrants.""		",0,4.1818794e-06,0.0,假新闻
" ""It's not the coronavirus that's killing people. It is the economy.""		",0,4.4658996e-06,0.0,假新闻
 Administrative documents French people need to fill to go out are a copy paste from 1940 documents.		,0,4.4718317e-06,0.0,假新闻
 US students sing India's national anthem after India agreed to supply Hydroxychloroquine.		,0,4.4538792e-06,0.0,假新闻
 Inhaling steam of orange peels and sea salt will kill the coronavirus.		,0,4.387037e-06,0.0,假新闻
" To express gratitude towards India for sending the Hydroxychloroquine to the US, a group of American youth sings the Indian national anthem.		",0,4.3065315e-06,0.0,假新闻
 This image shows a mother suffering from COVID-19 holding her baby.		,0,4.4756116e-06,0.0,假新闻
 Exposure of blood to ultraviolet light rids the body of coronavirus.		,0,4.3324712e-06,0.0,假新闻
 Video of American students singing Indian National Anthem as a sign of gratitude towards India for the supply of Hydroxychloroquine drugs during the crisis caused by COVID-19 spread.		,0,4.272659e-06,0.0,假新闻
 Video of a Muslim leader being accidentally shot dead during a celebratory firing after he recovered from COVID-19 in Pakistan.		,0,4.1540557e-06,0.0,假新闻
 Indian Government to provide internet to every citizen amid COVID-19 Lockdown.		,0,4.3950185e-06,0.0,假新闻
" The government ""mistakenly paid 3,000 euros"" to Roma families who then spent it in the Mercadona shop in Spain.		",0,4.4566923e-06,0.0,假新闻
" An image that claims that Pedro S nchez, President of Spain, thanked for the applause that the Spanish give him every day at 8 PM in his last speech.		",0,4.3934515e-06,0.0,假新闻
 Video of American students singing Indian National Anthem as a sign of gratitude towards India for the supply of Hydroxychloroquine drugs during the crisis caused by COVID-19 spread.		,0,4.272659e-06,0.0,假新闻
" USA government warned Brasilian government about ""the mortal danger"" of Chinese tests.		",0,4.367267e-06,0.0,假新闻
 This is an image of a suspected coronavirus vaccine causing COVID-19.		,0,4.099994e-06,0.0,假新闻
 There is a link between Covid-19 and the Kawasaki disease.		,0,4.097539e-06,0.0,假新闻
 Indian company Jio offering 25GB of free data daily during the COVID-19 lockdown.		,0,4.399875e-06,0.0,假新闻
 The owner of the Indian jewellry group Joyalukkas died due to COVID-19.		,0,4.4023677e-06,0.0,假新闻
 Videos showing American students singing the Indian national anthem to thank India for supplying hydroxychloroquine.		,0,4.2317224e-06,0.0,假新闻
 The only restaurant that is allowed to be open during the lockdown for COVID-19 is the one for Italian senators and representatives.		,0,4.378548e-06,0.0,假新闻
 McDonald's is reopening in the UK from Monday 27 April.		,0,4.2456486e-06,0.0,假新闻
" Michigan Gov. Gretchen Whitmer ""has just been stripped of her emergency coronavirus powers by her state legislature.""		",0,4.3232303e-06,0.0,假新闻
" ""The (corona)virus just isn't nearly as deadly as we thought it was.""		",0,4.4903873e-06,0.0,假新闻
" ""All Missouri businesses can open Monday, May 4, under our new Order as long as new guidelines are followed.""		",0,4.4525796e-06,0.0,假新闻
" ""We've tested more than every country combined.""		",0,4.278833e-06,0.0,假新闻
 The CDC recommends that only people with COVID-19 symptoms should wear masks.		,0,4.4636295e-06,0.0,假新闻
 A video showing a Muslim woman misbehaving with doctors in India.		,0,4.0661366e-06,0.0,假新闻
 Roti with stamp distributed during lockdown in India.		,0,4.3298323e-06,0.0,假新闻
" ""So 2 doctors from Bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! Their analysis has since been banned from YouTube.""		",0,4.4633234e-06,0.0,假新闻
 Putting a mask below a pot of boiling water for 15s is a fast way to disinfect it.		,0,3.8998082e-06,0.0,假新闻
 COVID-19 is fake and just a coverup for 5G technology.		,0,4.3592945e-06,0.0,假新闻
 Old Dalit woman beaten up by Christian missionaries in Kerala.		,0,4.4827198e-06,0.0,假新闻
 Video showing a Muslim man throwing notes to spread coronavirus		,0,3.946918e-06,0.0,假新闻
 Muslim men are being beaten during the lockdown in India.		,0,3.88662e-06,0.0,假新闻
 Trump says that subjecting the body to ultraviolet light exposure and injecting disinfectant can be an effective treatment against the coronavirus.		,0,3.8235185e-06,0.0,假新闻
" Georgia Gov. Brian Kemp ""mandates restaurants reopen"".		",0,4.2056886e-06,0.0,假新闻
 Journalists admitted that the COVID-19 pandemic is a hoax.		,0,4.34389e-06,0.0,假新闻
 Video shows that social distancing is not being followed in Delhi.		,0,4.4748435e-06,0.0,假新闻
" American students are siging the Indian national anthem, as a gesture of thanking India for supplying Hydroxychloroquine to USA.		",0,4.1337503e-06,0.0,假新闻
" Professor Dr Tasuku Honjo, caused a sensation today in the media by saying that the coronavirus is not natural.		",0,4.1502226e-06,0.0,假新闻
 The video shows the FBI seizing coronavirus-infected face masks sent from China.		,0,4.4885974e-06,0.0,假新闻
 The post contains a COVID-19 conspiracy theory written by former South Carolina Rep. Trey Gowdy.		,0,3.975488e-06,0.0,假新闻
 Former Rep. Trey Gowdy wrote essay past on social media claiming the COVID-19 pandemic was planned to help Democrats in the 2020 election.		,0,3.8861713e-06,0.0,假新闻
 Video of foreigners destroying liquor bottles amid COVID-19 lockdown in India.		,0,4.4528265e-06,0.0,假新闻
 WHO report claims that 'No vegetarian in the world was found to have been infected with COVID-19'.		,0,4.3676337e-06,0.0,假新闻
" Kentucky teachers will conduct in-home ""bedroom inspections"" during the week of April 27 for their kindergarten through eighth grade students.		",0,4.3042037e-06,0.0,假新闻
" Social media users have shared a photo that claims to show a ""Center for Global Human Population Reduction"" affiliated with the Bill & Melinda Gates Foundation.		",0,4.0374457e-06,0.0,假新闻
 Death toll among black people is higher because the viruses affect various races differently.		,0,4.4254652e-06,0.0,假新闻
 American students thank Indians for hydroxychloroquine by singing the Indian National Anthem.		,0,4.462825e-06,0.0,假新闻
" Thousands of citizens demonstrate in Rome against the ""coronavirus dictatorship"" of the Italian government. They shout ""Freedom! Freedom!"" and no television talks about it.		",0,4.4574404e-06,0.0,假新闻
" Gas is under $1 in 13 states, but $2.27 in Pennsylvania, because of the governor.		",0,4.144586e-06,0.0,假新闻
" CDC suddenly lost 30,000 deaths from coronavirus from its data, thus proving the virus is not as serious as it seems.		",0,4.1601215e-06,0.0,假新闻
" This video unveils several hidden realities about ""criminal management"" of COVID-19 by authorities in France.		",0,4.2967804e-06,0.0,假新闻
 Video of Muslims violating lockdown conditions in Old city (Hyderabad).		,0,4.348317e-06,0.0,假新闻
" A picture of a newspaper article which states that ""when the only person inside a car is the driver, he should sit in the front seat, in front of the steering wheel"". This would allegedly be a quote from an Italian law decree aimed at fighting coronavirus.		",0,4.055823e-06,0.0,假新闻
